Fornecedor;idproduto;Nome do produto;Tipo de produto;Código de barras;Código interno;Agrupador;Imagem;Disponível;Url
Armazem Santa Maria;6a1d3dd8-da88-42ff-938a-386e29558905;CHARQUE KADAO 500G;Simples;7898945570312;7898945570312|1377;1377;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/6a1d3dd8-da88-42ff-938a-386e29558905+1fb30d35-e5c3-4b18-8008-463403955bf3
Armazem Santa Maria;f249082e-9aa7-4c05-9d4f-e7794f86a5c9;CHARQUE KADAO KG;Simples;;7898945570336|1193;1193;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/f249082e-9aa7-4c05-9d4f-e7794f86a5c9+70fe34ee-fd31-4b62-8172-e28e404c86cf
Armazem Santa Maria;f2a27e95-5073-474e-862d-628fe9aae191;CHARQUE KADAO KG;Simples;;7898945570664|1193;1193;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/f2a27e95-5073-474e-862d-628fe9aae191+1c9ab72d-0b7a-44a2-b26a-5344070146e5
Armazem Santa Maria;7a260b28-9e04-4e51-b9ad-e6b2132ffcbb;ALGODAO BELLACOLTON POTE 30UN;Simples;7898947389325;7898947389325|6218;6218;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/7a260b28-9e04-4e51-b9ad-e6b2132ffcbb+3e2d1974-6368-4609-b33d-216667298d71
Armazem Santa Maria;ca316d59-d7d1-4802-9b59-e1d924ffe80d;FARINHA DE FAROFA TAPOKA 1KG;Simples;7898948313152;7898948313152|2563;2563;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/ca316d59-d7d1-4802-9b59-e1d924ffe80d+eea03986-afce-4dd8-b074-a28135758868
Armazem Santa Maria;e3fe879e-55ab-4f9b-b233-bf5436e8cf0e;FARINHA DE FAROFA TAPOKA 500G;Simples;7898948313176;7898948313176|2564;2564;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/e3fe879e-55ab-4f9b-b233-bf5436e8cf0e+f7d7feb9-9a22-4d79-b715-d63d1c8d7b71
Armazem Santa Maria;1e7fb5a2-7cdb-4868-9065-62a4acf933a5;GOMA TAPIOCA LALA 500G;Simples;7898948313336;7898948313336|23909;23909;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/1e7fb5a2-7cdb-4868-9065-62a4acf933a5+fe661fac-a5c4-4623-879c-5d491855f8ec
Armazem Santa Maria;357a6a66-07ac-4e08-bbca-e25cc5285790;GOMA TAPIOCA TAPOKA PENEIRADA 1KG;Simples;7898948313510;7898948313510|30960;30960;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/357a6a66-07ac-4e08-bbca-e25cc5285790+fb395eb1-6529-446b-8278-00c6fb46a37d
Armazem Santa Maria;241cea57-7fb8-4a7a-8a18-151b2e1c8ab9;VINAGRE ALCOOL COLORIDO TOSCANO 750ML;Simples;;7898949840053|1801;1801;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/241cea57-7fb8-4a7a-8a18-151b2e1c8ab9+f3418564-6b8b-4db9-8f50-520e90eeb60f
Armazem Santa Maria;96e5aac5-c7b2-48e9-876d-1456de8d6b1e;ESCOVAO NYLON BELLA BRAVA CABO PLAST;Simples;7898951534490;7898951534490|24879;24879;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/96e5aac5-c7b2-48e9-876d-1456de8d6b1e+780353ba-a6c1-4dc6-8fce-a7b5608a8384
Armazem Santa Maria;f6f2525b-3ea5-4e55-b94e-cc636716a1a5;FEIJAO TIA DUDA RAJADO 1KG;Simples;7898951605022;7898951605022|6080;6080;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/f6f2525b-3ea5-4e55-b94e-cc636716a1a5+f0d45b2c-cb20-4cfe-9eec-bd5ca3aa59c9
Armazem Santa Maria;bcd1c1d7-482f-4a0b-acd0-f90c891dacc9;FARINHA GROSSA MANA 1KG;Simples;7898951605084;7898951605084|6070;6070;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/bcd1c1d7-482f-4a0b-acd0-f90c891dacc9+14a94a09-d3d6-41f0-9806-c8960aa7719d
Armazem Santa Maria;6e7d7de4-0a4e-4217-aa9c-6d93dbb68b91;FARINHA DE FAROFA AMARELA MANA 1KG;Simples;7898951605091;7898951605091|6068;6068;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/6e7d7de4-0a4e-4217-aa9c-6d93dbb68b91+43b25cb3-5907-463d-9739-97749b1f31be
Armazem Santa Maria;e8f24991-0e6b-4a14-b6a2-3cbed9326746;FEIJAO RAJADO MOCORONGO 1KG;Simples;7898951606494;7898951606494|28682;28682;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/e8f24991-0e6b-4a14-b6a2-3cbed9326746+711d9e90-7b5a-499c-8bfc-14aee60574b3
Armazem Santa Maria;5be659b7-c2f7-4d99-9bb1-66c758d91406;GOMA TAPIOCA TAPIOKITA MANA 1KG;Simples;7898951610002;7898951610002|28043;28043;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/5be659b7-c2f7-4d99-9bb1-66c758d91406+99d19bbc-d453-4c87-a2ee-a316623b0045
Armazem Santa Maria;c0b47375-f9ca-41a4-be01-f52b75ba8c17;FARINHA DE TAPIOCA MANA 400G;Simples;7898951610026;7898951610026|33453;33453;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/c0b47375-f9ca-41a4-be01-f52b75ba8c17+6cea8a87-a02e-495b-918c-a5db25e051d8
Armazem Santa Maria;e62e4042-b906-434d-b1ed-1a629047afbb;CAIXA TERMICA DOLFIN 24L;Simples;7898952565158;7898952565158|36276;36276;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/e62e4042-b906-434d-b1ed-1a629047afbb+14720b24-4466-4a9d-82d3-575cc2baf1a3
Armazem Santa Maria;723d27de-6064-480e-8e4e-8fe831df55d8;TIGELA PLAST BOWL DUP COLOR 500ML;Simples;7898960351644;7898960351644|32913;32913;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/723d27de-6064-480e-8e4e-8fe831df55d8+8e5456e3-c430-4579-8965-ac6424f9e4bc
Armazem Santa Maria;381dcf70-905f-4773-95b6-2f69eedd7546;AGUA DE COCO COCO LIKE 280ML;Simples;7898965156022;7898965156022|36318;36318;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/381dcf70-905f-4773-95b6-2f69eedd7546+24af6157-b7e5-46e3-9658-0835fc6d9c5a
Armazem Santa Maria;d0b55b11-af54-4cf9-88e4-e2d44693c805;MORANGO AMAZONIA FRUITS CONG 1,02KG;Simples;7898966485008;7898966485008|38520;38520;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/d0b55b11-af54-4cf9-88e4-e2d44693c805+239dba6e-678f-4c9d-b964-5c5ffb27bcdc
Armazem Santa Maria;ca17e062-790c-46f2-b8b8-be2b2c01c0ad;FRUTAS VERMELHAS AMAZONIA FRUITS 1,02KG;Simples;7898966485039;7898966485039|38522;38522;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/ca17e062-790c-46f2-b8b8-be2b2c01c0ad+3d3d52f3-5393-4df8-81ae-0be699a304fb
Armazem Santa Maria;8bbf43f6-e602-427e-b491-8d987270b7e0;GUARDANAPO MARPEL LANC B 14X14CM 200UN;Simples;7898994464617;7898994464617|35430;35430;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/8bbf43f6-e602-427e-b491-8d987270b7e0+47b17753-7174-42b2-babe-2e402146eae6
Armazem Santa Maria;fa58e519-851d-44b7-9dc9-b05194f91536;GUARD PAPEL MARPEL COZ 20X20XM 50UN;Simples;7898994464631;7898994464631|35428;35428;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/fa58e519-851d-44b7-9dc9-b05194f91536+ff09158c-658f-4bae-8dde-993c0ccbda8f
Armazem Santa Maria;d1f7968e-cc3c-4cba-86a4-fd9d873b9d2f;GUARDANAPO MARPEL LANC B 14X14CM 500UN;Simples;7898994530015;7898994530015|35427;35427;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/d1f7968e-cc3c-4cba-86a4-fd9d873b9d2f+f89e6753-46b7-41e7-8a19-6a0d9483d157
Armazem Santa Maria;57f0c32d-4eb5-40d4-a1e7-50a96137ac66;VELA ANIV BRINK FEST ROSA N9;Simples;7899077910267;7899077910267|29952;29952;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/57f0c32d-4eb5-40d4-a1e7-50a96137ac66+de8f3491-6ea4-44fe-8b0f-773123a97fba
Armazem Santa Maria;953f0d5d-f522-4c65-bf9b-fd9b0503d015;PEGA BALOES BRINK FEST SORTIDOS 10UN;Simples;7899077911523;7899077911523|36227;36227;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/953f0d5d-f522-4c65-bf9b-fd9b0503d015+166646ce-88c8-4234-985b-96b9a320d93b
Armazem Santa Maria;a3864e60-0364-4c11-aeb8-370ad8aaee3b;KIT MINI BONEQUINHOS BRINK FEST 6UN;Simples;7899077913213;7899077913213|36260;36260;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/a3864e60-0364-4c11-aeb8-370ad8aaee3b+88b8d653-65cf-46e4-9748-e3a648bb99ab
Armazem Santa Maria;1b3316c7-17a9-4b8f-8f51-4be48fd5a070;KIT MINI RELOGIO BRINK FEST 2UN;Simples;7899077915590;7899077915590|36267;36267;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/1b3316c7-17a9-4b8f-8f51-4be48fd5a070+21d04460-81d3-4486-92ac-c747dd71b084
Armazem Santa Maria;42e8fb35-8cde-4719-84bf-64581fb3fcd4;KIT CHAZINHO BRINK FEST 5UN;Simples;7899077917006;7899077917006|36250;36250;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/42e8fb35-8cde-4719-84bf-64581fb3fcd4+8e3f8058-a912-4f8e-8ccb-80b13fdc3d06
Armazem Santa Maria;b569a6d7-692b-43f4-9a79-12360586e699;VELA NUMERO PLASTICA C/01 N.2 BRANCA;Simples;7899077918829;7899077918829|27317;27317;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/b569a6d7-692b-43f4-9a79-12360586e699+87ff6909-73e3-4dc0-aaa5-971f8d93fa55
Armazem Santa Maria;ad42c29e-317c-4d78-a2e0-bdc027408d9e;VELA NUMERO PLASTICA C/01 N.4 BRANCA;Simples;7899077918843;7899077918843|27323;27323;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/ad42c29e-317c-4d78-a2e0-bdc027408d9e+58452f02-b070-4b8a-bb53-1a800cae9265
Armazem Santa Maria;f550ecf2-95ff-4534-ae93-31a7907315f2;SACO PRESENTE TAM. 45X60CM;Simples;7899077919154;7899077919154|27253;27253;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/f550ecf2-95ff-4534-ae93-31a7907315f2+708c4a1f-7981-4613-9e52-578bd2a47078
Armazem Santa Maria;518c6f72-b60c-4fe7-9558-e19213f828b7;VELA PALITO ESPIRAL C/20 ROSA;Simples;7899077919840;7899077919840|27342;27342;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/518c6f72-b60c-4fe7-9558-e19213f828b7+9cd26df9-339f-4fac-8298-3a656e500a10
Armazem Santa Maria;22f90fce-d9fd-457a-9635-71910e717ced;VELA PALITO ESPIRAL C/20 AZUL;Simples;7899077919857;7899077919857|27340;27340;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/22f90fce-d9fd-457a-9635-71910e717ced+0c878ed9-78ea-492f-9a68-332b4674f63f
Armazem Santa Maria;04f8bb3c-f7b6-4fd3-8af1-86cb920e6489;VELA ANIV. BIG SPECIAL C/01 N.2 BRANCA;Simples;7899077922208;7899077922208|27258;27258;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/04f8bb3c-f7b6-4fd3-8af1-86cb920e6489+38ab8d3c-7fa3-4899-8f1a-c4f50e861040
Armazem Santa Maria;1230dbda-2a77-446a-bfef-970c5167ffcc;VELA ANIV. BIG SPECIAL C/01 N.4 BRANCA;Simples;7899077922222;7899077922222|27260;27260;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/1230dbda-2a77-446a-bfef-970c5167ffcc+ab5552f2-0adc-4ec2-a87d-33a556f141eb
Armazem Santa Maria;8a4cfba7-8e7c-4c7f-8177-843d70f903c6;VELA ANIV BRINK FEST BIG ESTRELA AZU N 0;Simples;7899077922970;7899077922970|36183;36183;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/8a4cfba7-8e7c-4c7f-8177-843d70f903c6+56b2bc00-b759-442f-b6ed-8739aa969ae8
Armazem Santa Maria;4889bfc6-1e86-4177-8c3d-336833da5fc9;VELA ANIV BRINK FEST BIG ESTRELA AZU N 1;Simples;7899077922987;7899077922987|36185;36185;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/4889bfc6-1e86-4177-8c3d-336833da5fc9+adb973ef-7057-4af4-af5a-d01708db5f40
Armazem Santa Maria;b3645507-5a85-481c-b837-fd28f78c097e;VELA ANIV BRINK FEST BIG ESTRELA AZUL N2;Simples;7899077922994;7899077922994|36186;36186;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/b3645507-5a85-481c-b837-fd28f78c097e+abbe4a00-72cc-41d4-8fc1-6c1424c7a57a
Armazem Santa Maria;351b2e48-ae20-46b0-8290-c6d157aa5536;VELA ANIV BRINK FEST BIG ESTRELA AZUL N3;Simples;7899077923007;7899077923007|36187;36187;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/351b2e48-ae20-46b0-8290-c6d157aa5536+fc74ae25-2889-4e4d-934c-d71630d76bca
Armazem Santa Maria;bc626d07-27b4-4233-a2a0-ba9e549ea50a;BANDEJA LAM BRINK FEST DOURADA N.7;Simples;7899077924929;7899077924929|36193;36193;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/bc626d07-27b4-4233-a2a0-ba9e549ea50a+01cd6363-cf2f-4bf6-8518-562ab36c7dd2
Armazem Santa Maria;3f7b8bf2-f9a6-48a9-84fa-603e2cf6f1f1;PRATO LAM DOURADO N10 46 CM;Simples;7899077924974;7899077924974|36204;36204;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/3f7b8bf2-f9a6-48a9-84fa-603e2cf6f1f1+f876d799-7c2b-4715-b6d1-da9a2b962a50
Armazem Santa Maria;18521903-60f9-4e6e-a759-cc2ce3e28603;VELA ANIV BRINK FEST PREMIUM BRANCA N 0;Simples;7899077926169;7899077926169|36155;36155;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/18521903-60f9-4e6e-a759-cc2ce3e28603+df2cbf7f-386e-4356-be76-f73c3b6ba526
Armazem Santa Maria;079a0df5-06e9-40ab-9693-b5262ee95abc;VELA ANIV BRINK FEST PREMIUM BRANCA N 1;Simples;7899077926176;7899077926176|36159;36159;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/079a0df5-06e9-40ab-9693-b5262ee95abc+e3785328-3ed1-4943-a686-a1c8513a3103
Armazem Santa Maria;4882fe31-cc7f-4f95-80de-7c6428ac1ddf;VELA ANIV BRINK FEST PREMIUM BRANCA N 2;Simples;7899077926183;7899077926183|36162;36162;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/4882fe31-cc7f-4f95-80de-7c6428ac1ddf+201064cc-f2dd-44d2-bbf6-4c349e75dd89
Armazem Santa Maria;21867da4-f5f4-44c8-899a-396159cab38b;VELA ANIV BRINK FEST PREMIUM BRANCA N 3;Simples;7899077926190;7899077926190|36169;36169;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/21867da4-f5f4-44c8-899a-396159cab38b+408de088-82b8-4cc3-a507-68d4356f1aae
Armazem Santa Maria;75ca42e4-6cc4-4723-80c9-587e031e72da;VELA ANIV BRINK FEST PREMIUM BRANCA N 4;Simples;7899077926206;7899077926206|36172;36172;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/75ca42e4-6cc4-4723-80c9-587e031e72da+e6daf048-b6d4-4c06-a696-02219598e803
Armazem Santa Maria;a123e3fe-4598-48c8-a167-4a8cbdc579b7;VELA ANIV BRINK FEST PREMIUM BRANCA N 6;Simples;7899077926220;7899077926220|36181;36181;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/a123e3fe-4598-48c8-a167-4a8cbdc579b7+f01052a0-196c-4d8c-b3bb-fab9ac42ac95
Armazem Santa Maria;1cfcc37b-3fcf-4fd6-a8aa-25c40bdc902d;VELA ANIV BRINK FEST PREMIUM AZUL N 1;Simples;7899077926374;7899077926374|36158;36158;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/1cfcc37b-3fcf-4fd6-a8aa-25c40bdc902d+f2c279ec-c527-4e9e-82f8-aab1a1b5e408
Armazem Santa Maria;63ab09ed-8cd1-4afd-aeb6-daa807fe066b;VELA ANIV BRINK FEST PREMIUM AZUL N 2;Simples;7899077926381;7899077926381|36161;36161;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/63ab09ed-8cd1-4afd-aeb6-daa807fe066b+e55a501f-8e4b-4a16-867b-5414c93ce8e7
Armazem Santa Maria;55884195-9f4f-4fe7-aa04-069e0c2ef972;PREGO BELGO 2X11 1KG;Simples;7899192206757;7899192206757|258;258;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/55884195-9f4f-4fe7-aa04-069e0c2ef972+42b5fb5f-8308-4dc7-8e3b-d5ea45a015c5
Armazem Santa Maria;1800c8fe-af0e-4cbb-8a57-98d9939b2d25;PREGO BELGO 3 1/2X9 1KG;Simples;7899192206849;7899192206849|262;262;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/1800c8fe-af0e-4cbb-8a57-98d9939b2d25+e2b0b82e-a606-45c2-8749-1f58219dd6cf
Armazem Santa Maria;b56255ea-3d18-409b-ba0b-3e4ed64bd3de;PREGO BELGO 4X6 1KG;Simples;7899192206894;7899192206894|266;266;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/b56255ea-3d18-409b-ba0b-3e4ed64bd3de+eac4d5e8-f60b-4eaf-b8d8-902dab0c908c
Armazem Santa Maria;08bc872f-cd52-4b87-b4eb-b6c5cd6eb77d;PREGO BELGO 1 1/2X13 15X18 1KG;Simples;7899192207440;7899192207440|247;247;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/08bc872f-cd52-4b87-b4eb-b6c5cd6eb77d+75092abc-e027-40d0-9076-780482b7a28b
Armazem Santa Maria;1aa86e2d-44e2-46c8-8cc2-835d7715594e;PREGO BELGO 2X13 1KG;Simples;7899192207457;7899192207457|261;261;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/1aa86e2d-44e2-46c8-8cc2-835d7715594e+ca3de65b-5d5a-4b12-9fc0-7a74a61db753
Armazem Santa Maria;4f4edb78-a196-4c38-ac11-2981e64039ab;PREGO BELGO 1 1/2X15 1KG;Simples;7899192207495;7899192207495|248;248;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/4f4edb78-a196-4c38-ac11-2981e64039ab+a7b5c45e-548d-47ad-b4f7-72961b421e30
Armazem Santa Maria;afd7f687-c079-45d6-af09-d091799f08d8;PREGO BELGO 1X15 1KG;Simples;7899192207518;7899192207518|250;250;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/afd7f687-c079-45d6-af09-d091799f08d8+f82655df-614b-4734-a66f-1dc864baccac
Armazem Santa Maria;57346963-76ad-4aef-bac2-11989b734cca;BAW BRINQUEDO CAO M;Simples;7899306000097;7899306000097|2013;2013;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/57346963-76ad-4aef-bac2-11989b734cca+3235aa22-5cbb-48de-a0d0-0583cab0ddea
Armazem Santa Maria;20b8e0d4-a92a-4902-9288-cc74e1b94fe3;BAW COLEIRA GATO GRATIS 1 BRINQUEDO;Simples;7899306001124;7899306001124|2079;2079;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/20b8e0d4-a92a-4902-9288-cc74e1b94fe3+2cea6726-b0d4-477f-a21f-b7c9b917520b
Armazem Santa Maria;e7f2dec4-b77d-4d5e-8b66-43574b83d254;BAW BRINQUEDO CAO BICHINHO M;Simples;7899306010164;7899306010164|2022;2022;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/e7f2dec4-b77d-4d5e-8b66-43574b83d254+9b46c639-6dd4-4b90-b4b7-1d731e9b3581
Armazem Santa Maria;2470a5de-0211-4c5e-b31d-8095662f866b;BAW ALIMENTO CAO RACA PEQ E MED KG;Simples;;7899306010379|2147;2147;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/2470a5de-0211-4c5e-b31d-8095662f866b+77f76ed1-f33a-41f4-a604-96bf00a1bb76
Armazem Santa Maria;16723796-1b3f-4533-84c3-6263a55db318;BAW BRINQUEDO CAO BOLA P;Simples;7899306010645;7899306010645|2018;2018;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/16723796-1b3f-4533-84c3-6263a55db318+88363798-4af5-42e8-bb38-814f32ffffd6
Armazem Santa Maria;aebaaec2-65b9-4a94-b203-806e9228e0ee;BAW PEIT E GUIA ESTAMPADA N 2/15MM;Simples;7899306023058;7899306023058|2089;2089;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/aebaaec2-65b9-4a94-b203-806e9228e0ee+b039c27a-98dc-461d-a51c-9a0db700a01e
Armazem Santa Maria;2cb95671-c235-42ae-a2c1-73d5afbfafab;BAW PEIT E GUIA ESTAMPADA N 3/20MM;Simples;7899306023065;7899306023065|2090;2090;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/2cb95671-c235-42ae-a2c1-73d5afbfafab+339adc15-b011-4652-89cb-4c10bede2c78
Armazem Santa Maria;46da80ea-27b6-4623-8e15-cd35963f7c86;BAW PEIT E GUIA SPECIALE N 1/15MM;Simples;7899306024208;7899306024208|2095;2095;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/46da80ea-27b6-4623-8e15-cd35963f7c86+190103bc-a52f-45fb-8eb9-d56c29ff4732
Armazem Santa Maria;cc2e5272-5be0-4ce4-ba0b-2e4f7a03a844;BAW TAPETE HIGIENICO 5UN PACOTINHO;Simples;7899306037956;7899306037956|1970;1970;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/cc2e5272-5be0-4ce4-ba0b-2e4f7a03a844+b7a992b4-389e-4500-a581-5b37dd70e9f4
Armazem Santa Maria;ebfa18dd-a7f0-4405-9787-6bf91ac66003;FITA ADESIVA TRANSP SICAD 45MMX30M;Simples;7899320374631;7899320374631|15576;15576;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/ebfa18dd-a7f0-4405-9787-6bf91ac66003+6978cafe-6478-4679-9af6-c69d32e55e63
Armazem Santa Maria;2b311a45-8c90-492e-8d80-6d2b828f1764;SACOLA PAP G LISA COLOR CROMUS 32X26X5CM;Simples;;7899440955994|37373;37373;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/2b311a45-8c90-492e-8d80-6d2b828f1764+a876183d-df87-4cf7-81ea-e97484a13198
Armazem Santa Maria;87d028bc-5593-44f9-8377-a99dddf5c34a;SACOLA PAP G LISA COLOR CROMUS 32X26X5CM;Simples;;7899440956014|37373;37373;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/87d028bc-5593-44f9-8377-a99dddf5c34a+42547bbb-e0f0-480b-82bd-aada252d6f19
Armazem Santa Maria;a907eb33-0e58-45f5-8c06-a93a68fbaa66;SACOLA PAP G LISA COLOR CROMUS 32X26X5CM;Simples;;7899440956052|37373;37373;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/a907eb33-0e58-45f5-8c06-a93a68fbaa66+d31d69d9-307b-4a41-9e35-cc643bd22986
Armazem Santa Maria;2b4f770a-795e-4c9e-80f2-50b0e27d0527;SACOLA PAP G LISA COLOR CROMUS 32X26X5CM;Simples;;7899440956076|37373;37373;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/2b4f770a-795e-4c9e-80f2-50b0e27d0527+4104fc4a-d671-477f-96ea-6f158ada702c
Armazem Santa Maria;72f2cd2c-c44b-46be-835c-8cd40a2c7b53;SUCO ALEGRIA FRUIT LARANJA 2L;Simples;7899465200512;7899465200512|17268;17268;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/72f2cd2c-c44b-46be-835c-8cd40a2c7b53+3d63609b-fc2e-4bab-a227-70467ce398f7
Armazem Santa Maria;e1120d19-4ead-4d76-b52c-8a8129233785;CORDA 260 PULAR FROZEN;Simples;7899653741308;7899653741308|28762;28762;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/e1120d19-4ead-4d76-b52c-8a8129233785+0262375a-0a87-4cde-b082-d2b6baabfad4
Armazem Santa Maria;830ff09d-2bd0-4187-88be-067fefbc3ce4;JARRA MULTIMIX COLOR VIDRO 1L;Simples;7899655009710;7899655009710|24674;24674;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/830ff09d-2bd0-4187-88be-067fefbc3ce4+f806152c-f03c-4632-a7e1-93bd5c7943d5
Armazem Santa Maria;a6ec2bdc-ee3d-4ed5-b55d-cede77d7978c;ESCORREDOR YANGZI INOX 24CM;Simples;7899655011683;7899655011683|24892;24892;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/a6ec2bdc-ee3d-4ed5-b55d-cede77d7978c+81bd55b8-c446-4ac0-8fec-1cade111be99
